Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso1_0to25,N_0to25,Pearson_iso1_0to25,range_0to25,iso1_25to50,N_25to50,Pearson_iso1_25to50,range_25to50,iso1_50to75,N_50to75,Pearson_iso1_50to75,range_50to75,iso1_75to100,N_75to100,Pearson_iso1_75to100,range_75to100,iso1,N,Pearson_iso1,range
BX.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Primary income receipts (BoP, current US$)",,,,,,,,,,,0.312019872331042,106,0.150733119584257,-2.188 to -0.645,0.257194427122568,115,-0.112465517498991,-0.634 to 0.161,0.300791412612234,114,0.227258544848595,0.163 to 1.135,0.461155081031109,122,0.340051477774234,1.142 to 2.135,0.488259126754371,295,0.379069631215501,-0.113_2.148
BX.GSR.GNFS.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Exports of goods and services (BoP, current US$)",,,,,,,,,,,0.19023577952056,106,0.0540142251263923,-2.188 to -0.645,0.272917316399184,115,-0.139111485739864,-0.634 to 0.161,0.174151626283079,114,0.113445916204395,0.163 to 1.135,0.444179902394066,122,0.385514078730241,1.142 to 2.135,0.436919882266051,295,0.334907872503003,-0.113_2.148
BX.GSR.INSF.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Insurance and financial services (% of service exports, BoP)",0.228296726236086,0.188233207814966,0.188250832954345,0.245987447210036,0.079168633987479,0.115737242001788,0.0888941352139824,0.0785247709387815,0.112616807603599,0.115119962162568,0.210987044816275,104,-0.218971791810982,-2.188 to -0.645,0.120018059795916,114,-0.0448540267244243,-0.634 to 0.161,0.279987914653283,110,0.187969311473469,0.163 to 1.135,0.361641849840696,122,0.251567184745539,1.142 to 2.135,0.262395819621567,290,0.248168758848348,-0.113_2.148
BX.GSR.MRCH.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Goods exports (BoP, current US$)",,,,,,,,,,,0.164923749007478,106,0.0252400740860393,-2.188 to -0.645,0.23726887041574,115,-0.0886366236057338,-0.634 to 0.161,0.163738236523806,114,0.0993157641675174,0.163 to 1.135,0.422370857421493,122,0.370264150977255,1.142 to 2.135,0.395568444217003,295,0.280215098966444,-0.113_2.148
BX.GSR.NFSV.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Service exports (BoP, current US$)",,,,,,,,,,,0.208773493859027,106,0.177947847817498,-2.188 to -0.645,0.306189372639224,115,-0.217490910302804,-0.634 to 0.161,0.233809750848663,114,0.21539500842082,0.163 to 1.135,0.46189333730684,122,0.38394567842054,1.142 to 2.135,0.531453189114514,295,0.447523712636962,-0.113_2.148
BX.GSR.ROYL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,0.281257548266546,84,0.190276224603992,-2.188 to -0.645,0.293949085220034,107,-0.242632725934812,-0.634 to 0.161,0.289803895547524,98,0.273281178679521,0.163 to 1.135,0.443188003073321,122,0.332608897372281,1.142 to 2.135,0.461679777055573,272,0.350243356369595,-0.113_2.148
BX.GSR.TOTL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Exports of goods, services and primary income (BoP, current US$)",,,,,,,,,,,0.185850747617679,106,0.0574604894859755,-2.188 to -0.645,0.275387642214226,115,-0.138639054157704,-0.634 to 0.161,0.183391978407852,114,0.123423593614952,0.163 to 1.135,0.457130411908599,122,0.383630456281191,1.142 to 2.135,0.455122594346859,295,0.358090189611227,-0.113_2.148
BX.GSR.TRAN.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Transport services (% of service exports, BoP)",0.157715741145462,0.222801985597548,0.229237932683351,0.100718151454919,0.202219845729726,0.174380335447006,0.105865393421651,0.0993439511772117,0.187601370972846,0.0805116667518146,0.230737351030794,105,-0.120207259633416,-2.188 to -0.645,0.218559757749838,114,0.109267554809924,-0.634 to 0.161,0.167045795177422,113,-0.0401133712388957,0.163 to 1.135,0.33432083014838,122,-0.219240920854331,1.142 to 2.135,0.1202313704454,293,-0.0634645464813629,-0.113_2.148
BX.GSR.TRVL.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Travel services (% of service exports, BoP)",0.224066213170283,0.174126006261409,0.118078859776005,0.182305501479415,0.314418873240581,0.167898522107369,0.117788912126733,0.135133464147315,0.153430607190715,0.0612217245518784,0.22030763247486,105,-0.0573091590394476,-2.188 to -0.645,0.162651653574368,113,-0.00526143546178189,-0.634 to 0.161,0.31766366105963,113,-0.290703267820018,0.163 to 1.135,0.228412708128138,122,-0.158664861689788,1.142 to 2.135,0.411463017956486,293,-0.389793625116832,-0.113_2.148
BX.KLT.DINV.CD.WD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net inflows (BoP, current US$)",,,,,,,,,,,0.17841647192601,125,-0.0761568169225958,-2.188 to -0.645,0.240633650221835,121,-0.151599043964914,-0.634 to 0.161,0.175216204367727,124,0.128045788592264,0.163 to 1.135,0.282426107218539,122,0.0650435782036476,1.142 to 2.135,0.315749540725812,307,0.130488035255448,-0.113_2.148
BX.KLT.DINV.WD.GD.ZS,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net inflows (% of GDP)",0.151497828105906,0.0786087948208829,0.0762989473667072,0.143541829878155,0.131381548041798,0.0854482102178109,0.105298399493833,0.0848795875550111,0.0910105340826091,0.0861877691581676,0.196336639177263,124,-0.0944935432602588,-2.188 to -0.645,0.165118456231121,119,0.00304736611291746,-0.634 to 0.161,0.2492279442817,122,0.203813530308825,0.163 to 1.135,0.226708941547893,122,-0.0128686837127083,1.142 to 2.135,0.196882984859114,304,0.024344551678386,-0.113_2.148
BX.PEF.TOTL.CD.WD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Portfolio equity, net inflows (BoP, current US$)",,,,,,,,,,,0.208077122035803,83,-0.0459635837358123,-2.188 to -0.645,0.303389838045792,101,-0.27734828090678,-0.634 to 0.161,0.189916869423455,106,0.119306366610924,0.163 to 1.135,0.208417848990048,122,0.0500186448588649,1.142 to 2.135,0.266022292051348,279,0.151067681089971,-0.113_2.148
BX.TRF.CURR.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Secondary income receipts (BoP, current US$)",,,,,,,,,,,0.24464885892872,106,0.201671043706144,-2.188 to -0.645,0.271202590405609,115,-0.150843106946458,-0.634 to 0.161,0.213160470437643,114,-0.0212487221043303,0.163 to 1.135,0.402392476966534,122,0.328670491250393,1.142 to 2.135,0.295091924136637,295,0.274269683573652,-0.113_2.148
BX.TRF.PWKR.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Personal transfers, receipts (BoP, current US$)",,,,,,,,,,,0.273547767480878,104,0.240509597529499,-2.188 to -0.645,0.262725923399271,112,-0.156816352126169,-0.634 to 0.161,0.278231945252182,92,-0.209128490941565,0.163 to 1.135,0.412422289013569,93,-0.420224397367657,1.142 to 2.135,0.346877623675844,241,-0.294918705316961,-0.113_2.148
BX.TRF.PWKR.CD.DT,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Personal remittances, received (current US$)",,,,,,,,,,,0.255876946563915,124,0.224592394005428,-2.188 to -0.645,0.243427454453251,122,-0.129312407893799,-0.634 to 0.161,0.1946493252595,114,-0.0983256342229775,0.163 to 1.135,0.302877715610814,122,0.245113410001866,1.142 to 2.135,0.131277321116508,296,-0.0653769192526004,-0.113_2.148
BX.TRF.PWKR.DT.GD.ZS,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Personal remittances, received (% of GDP)",0.241701698754356,0.102532386003903,0.257098795803401,0.220295647083642,0.262787620909659,0.259126364586334,0.260475859554698,0.0833870870309395,0.171354428671984,0.118888762633553,0.262019956979102,123,0.248761095262542,-2.188 to -0.645,0.171059153592579,120,0.040712444571347,-0.634 to 0.161,0.212597135374644,112,-0.138337921804457,0.163 to 1.135,0.473060822738263,122,-0.486910319936837,1.142 to 2.135,0.42232300416506,293,-0.399072853938041,-0.113_2.148
CC.EST,"",Control of Corruption: Estimate,,,,,,,,,,,0.270723518539498,125,0.271880317459264,-2.188 to -0.645,0.203135388832694,124,-0.0298478099943678,-0.634 to 0.161,0.421656473324789,124,0.352115060554655,0.163 to 1.135,0.6354388501161,124,0.63774275088315,1.142 to 2.135,0.684718867254411,309,0.712240077116704,-0.113_2.148
CC.NO.SRC,"",Control of Corruption: Number of Sources,,,,,,,,,,,0.393408950998367,125,-0.32771805544234,-2.188 to -0.645,0.117415870444455,124,0.0551775627854668,-0.634 to 0.161,0.319347503102234,124,-0.243574076522039,0.163 to 1.135,0.27279777934038,124,-0.083421195672801,1.142 to 2.135,0.197767149087316,309,0.0413036576229,-0.113_2.148
CC.PER.RNK,"",Control of Corruption: Percentile Rank,,,,,,,,,,,0.268278614025834,125,0.272734057829087,-2.188 to -0.645,0.183304531511509,124,-0.0129537486463354,-0.634 to 0.161,0.403449714930142,124,0.306640657872888,0.163 to 1.135,0.658352166257623,124,0.674584354462933,1.142 to 2.135,0.680925972994473,309,0.706530746267254,-0.113_2.148
CC.PER.RNK.LOWER,"","Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",,,,,,,,,,,0.248190757874476,125,0.247226074919427,-2.188 to -0.645,0.180968783634203,124,-0.0356318007292318,-0.634 to 0.161,0.412340968619451,124,0.333340148377689,0.163 to 1.135,0.664414139449592,124,0.678519227591471,1.142 to 2.135,0.693924554886485,309,0.723076416787128,-0.113_2.148
CC.PER.RNK.UPPER,"","Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",,,,,,,,,,,0.284972727351883,125,0.292991349613276,-2.188 to -0.645,0.185656514686139,124,0.0208784659750453,-0.634 to 0.161,0.406595683487098,124,0.303334285976637,0.163 to 1.135,0.653337279788124,124,0.671214479001152,1.142 to 2.135,0.666503565508506,309,0.685834349002276,-0.113_2.148
CC.STD.ERR,"",Control of Corruption: Standard Error,,,,,,,,,,,0.390200261695953,125,0.312164740070373,-2.188 to -0.645,0.160035566251775,124,-0.0980655233357304,-0.634 to 0.161,0.221492827242792,124,0.0951376394180391,0.163 to 1.135,0.165523845283208,124,0.0476992466445008,1.142 to 2.135,0.183924328580329,309,-0.166087555367969,-0.113_2.148
CM.MKT.INDX.ZG,Financial Sector: Capital markets,S&P Global Equity Indices (annual % change),,,,,,,,,,,0.393444910835674,18,0.151788657653799,-2.188 to -0.645,0.297546862843241,35,-0.125456603274834,-0.634 to 0.161,0.189749281363906,76,-0.0578609520338895,0.163 to 1.135,0.18791798334653,105,0.0853494347220531,1.142 to 2.135,0.300138177591531,204,0.209231700085788,-0.113_2.148
CM.MKT.LCAP.CD,Financial Sector: Capital markets,Market capitalization of listed domestic companies (current US$),,,,,,,,,,,0.631081729447724,9,-0.461118244193899,-2.188 to -0.645,0.55457125496776,25,-0.46780396789653,-0.634 to 0.161,0.240754243184154,54,0.138055352142195,0.163 to 1.135,0.29416549951704,42,0.171183542674085,1.142 to 2.135,0.259107029694209,114,0.222077481626718,-0.113_2.148
CM.MKT.LCAP.GD.ZS,Financial Sector: Capital markets,Market capitalization of listed domestic companies (% of GDP),,,,,,,,,,,0.610257920011667,9,0.497722017817354,-2.188 to -0.645,0.414134248480876,25,0.300331013767613,-0.634 to 0.161,0.365125853854754,54,0.25477555934086,0.163 to 1.135,0.377463852855426,42,0.299881397390641,1.142 to 2.135,0.16551967623823,114,-0.0088555044138376,-0.113_2.148
CM.MKT.LDOM.NO,Financial Sector: Capital markets,"Listed domestic companies, total",,,,,,,,,,,0.571289219437855,11,-0.415421158486599,-2.188 to -0.645,0.707147578317032,25,-0.686077335035963,-0.634 to 0.161,0.210693337796743,54,0.0899222807243331,0.163 to 1.135,0.272105508803743,41,0.144341391469489,1.142 to 2.135,0.325332480525451,113,0.303338630229847,-0.113_2.148
CM.MKT.TRAD.CD,Financial Sector: Capital markets,"Stocks traded, total value (current US$)",,,,,,,,,,,0.694065960578307,9,-0.616705967913697,-2.188 to -0.645,0.638669430429571,25,-0.582602886155132,-0.634 to 0.161,0.18903405328279,53,0.106654843167474,0.163 to 1.135,0.2880617441231,41,0.136967731560222,1.142 to 2.135,0.199844815723829,112,0.112259181008841,-0.113_2.148
CM.MKT.TRAD.GD.ZS,Financial Sector: Capital markets,"Stocks traded, total value (% of GDP)",,,,,,,,,,,0.441122353390756,9,-0.222606982829022,-2.188 to -0.645,0.388672995506951,25,0.118006489427983,-0.634 to 0.161,0.211209561764621,53,0.0202568676422821,0.163 to 1.135,0.345464770980635,41,-0.00620843769156477,1.142 to 2.135,0.165881115291918,112,0.12701530569384,-0.113_2.148
CM.MKT.TRNR,Financial Sector: Capital markets,"Stocks traded, turnover ratio of domestic shares (%)",,,,,,,,,,,0.611090826261275,8,-0.520032237807953,-2.188 to -0.645,0.479037550124528,26,-0.385952451675095,-0.634 to 0.161,0.168543031723947,51,-0.047983339422515,0.163 to 1.135,0.417933412870275,39,-0.123280747809062,1.142 to 2.135,0.26366973368875,108,0.0833649108563184,-0.113_2.148
DC.DAC.AUSL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Australia (current US$)",,,,,,,,,,,0.381709489934244,101,0.282490809428612,-2.188 to -0.645,0.224916387173846,113,-0.0663179437381592,-0.634 to 0.161,0.259388170672142,66,-0.234973884298941,0.163 to 1.135,0.397842155505437,9,0.205808143921222,1.142 to 2.135,0.285609477238102,129,-0.236321850118644,-0.113_2.148
DC.DAC.AUTL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Austria (current US$)",,,,,,,,,,,0.242192292949213,100,-0.0919627958543434,-2.188 to -0.645,0.158044205753489,111,0.0135204895750097,-0.634 to 0.161,0.383788421207002,77,0.356811871876141,0.163 to 1.135,0.589278078110767,12,-0.234809502831039,1.142 to 2.135,0.400016003504421,146,0.375037382288309,-0.113_2.148
DC.DAC.BELL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Belgium (current US$)",,,,,,,,,,,0.405346908416838,96,-0.278254024706533,-2.188 to -0.645,0.125702765687797,81,-0.00523775368120137,-0.634 to 0.161,0.235916141866819,62,-0.15770052380974,0.163 to 1.135,0.913357053255601,10,0.899091593369941,1.142 to 2.135,0.329273662352716,122,-0.288122601638286,-0.113_2.148
DC.DAC.CANL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Canada (current US$)",,,,,,,,,,,0.289389685643707,125,-0.211640959226094,-2.188 to -0.645,0.180162979787523,124,-0.077335224592828,-0.634 to 0.161,0.339228088394881,84,-0.327210133740709,0.163 to 1.135,0.82065436310771,12,0.780266464575761,1.142 to 2.135,0.294888807237307,157,-0.254039452106355,-0.113_2.148
DC.DAC.CECL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",,,,,,,,,,,0.427062770506774,125,-0.362301876110587,-2.188 to -0.645,0.165921202736375,124,0.0827322279668194,-0.634 to 0.161,0.41302853144249,84,0.429093649104341,0.163 to 1.135,0.62230738906561,12,-0.549684358326085,1.142 to 2.135,0.271187973638069,157,0.111149660526095,-0.113_2.148
DC.DAC.CHEL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",,,,,,,,,,,0.332465089784264,113,-0.252396916519332,-2.188 to -0.645,0.273940063532612,109,-0.202130639954902,-0.634 to 0.161,0.341834734036651,70,0.313772489609923,0.163 to 1.135,0.46484174850913,12,-0.107296902718225,1.142 to 2.135,0.262019824481522,137,0.217491466171681,-0.113_2.148
DC.DAC.CZEL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",,,,,,,,,,,0.248139398041779,60,-0.157172343161823,-2.188 to -0.645,0.179736572053393,89,-0.0730915948633012,-0.634 to 0.161,0.498772101968006,58,0.472605907555549,0.163 to 1.135,0.677981315838453,12,-0.579062690881571,1.142 to 2.135,0.410779007891057,118,0.325391781066745,-0.113_2.148
DC.DAC.DEUL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Germany (current US$)",,,,,,,,,,,0.244753064910287,121,-0.110734246094346,-2.188 to -0.645,0.183922353225187,124,-0.147880072943057,-0.634 to 0.161,0.166740293274037,84,0.0487421376839289,0.163 to 1.135,0.559336310205717,12,-0.44433127348215,1.142 to 2.135,0.119713981553234,157,-0.0520976869342809,-0.113_2.148
DC.DAC.DNKL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Denmark (current US$)",,,,,,,,,,,0.257064987433449,82,-0.183286825521564,-2.188 to -0.645,0.394103488282262,62,-0.216860707863917,-0.634 to 0.161,0.269485183103888,52,0.211533310591507,0.163 to 1.135,0.82787201297955,5,0.748658772387215,1.142 to 2.135,0.203329824759052,86,0.100906838673156,-0.113_2.148
DC.DAC.ESPL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Spain (current US$)",,,,,,,,,,,0.210949770795477,114,-0.0885500692634262,-2.188 to -0.645,0.179691069857606,100,0.110743739636441,-0.634 to 0.161,0.218971811335074,77,-0.127811808707673,0.163 to 1.135,0.742578450818317,12,0.714238954122926,1.142 to 2.135,0.231240234340691,146,-0.161175770612744,-0.113_2.148
DC.DAC.FINL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Finland (current US$)",,,,,,,,,,,0.141742105164455,87,-0.00361294877955013,-2.188 to -0.645,0.31680652503722,90,-0.273289381901258,-0.634 to 0.161,0.338899508885994,60,0.308675975687722,0.163 to 1.135,0.828101193200981,5,-0.825831696591477,1.142 to 2.135,0.204881665379722,106,0.15307437681275,-0.113_2.148
DC.DAC.FRAL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, France (current US$)",,,,,,,,,,,0.219469738343422,124,-0.098097431856577,-2.188 to -0.645,0.182558909298012,122,0.0781306418085456,-0.634 to 0.161,0.237177022840519,82,-0.178667665557801,0.163 to 1.135,0.748722439651998,12,0.616347044378581,1.142 to 2.135,0.253426829386157,155,-0.187195132850585,-0.113_2.148
DC.DAC.GBRL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",,,,,,,,,,,0.151591444759074,120,0.0187498478206008,-2.188 to -0.645,0.329677186236153,124,-0.280285159958115,-0.634 to 0.161,0.183531732834299,84,-0.0843089090753895,0.163 to 1.135,0.521158571029135,12,-0.474950251859153,1.142 to 2.135,0.155063812707723,157,-0.0728488606874097,-0.113_2.148
DC.DAC.GRCL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Greece (current US$)",,,,,,,,,,,0.511944622921846,23,0.388411656218689,-2.188 to -0.645,0.206354301140532,27,-0.065252357054553,-0.634 to 0.161,0.228654266534515,36,-0.0501360288611743,0.163 to 1.135,0.670555536023638,7,0.652887300612491,1.142 to 2.135,0.164865241455473,58,-0.0564703625301489,-0.113_2.148
